업종명,업소명,업소소재지(도로명),업소소재지(지번),소재지전화
미용업(일반),컷트의달인,"경기도 고양시 덕양구 화신로 295, 2층 202(일부)호 (화정동, 별빛마을건영상가동)",경기도 고양시 덕양구 화정동 951번지  별빛마을건영상가동 2층 202(일부)호 , 031- 978-1337
미용업(일반),노랑머리,"경기도 고양시 일산서구 일중로 90-1 (일산동,1층일부)",경기도 고양시 일산서구 일산동 580번지 7호  1층일부 , 031- 977-7506
미용업(일반),제이미헤어,"경기도 고양시 일산서구 현중로36번길 66, 1층 일부호 (탄현동)",경기도 고양시 일산서구 탄현동 1503번지 1호   1층 일부호, 031- 977-6166
미용업(일반),조아라미용실,"경기도 고양시 일산동구 고봉로658번길 63, 상가동 102호 (성석동, 청원네이처빌아파트)",경기도 고양시 일산동구 성석동 1077번지  청원네이처빌아파트 상가동 102호, 031- 977-6056
미용업(일반),딸기미용실,"경기도 고양시 일산서구 고양대로 626 (일산동,1층일부)",경기도 고양시 일산서구 일산동 954번지 13호  1층일부 , 031- 976-7840
미용업(일반),김숙헤어샾,"경기도 고양시 일산동구 탄중로 416 (중산동,중산9단지상가 108호)",경기도 고양시 일산동구 중산동 1566번지 2호  중산9단지상가 108호 , 031- 976-3966
미용업(일반),아우라헤어,"경기도 고양시 일산동구 고봉로 422, 104호 (중산동, 분산상가)",경기도 고양시 일산동구 중산동 1556번지  분산상가 104호 , 031- 976-3933
미용업(일반),오땡큐,"경기도 고양시 일산서구 고봉로 291, 128(일부)호 (일산동, 에이스스타디움)",경기도 고양시 일산서구 일산동 555번지 1호  외3필지 에이스스타디움 128(일부)호, 031- 976-3378
미용업(일반),MOON헤어,"경기도 고양시 일산동구 고봉로278번길 11, 1층 111호 (중산동, 대림프라자)",경기도 고양시 일산동구 중산동 1666번지 1호  외 1필지 대림프라자 1층 111호 , 031- 975-5865
미용업(일반),유미숙뷰티샵,경기도 고양시 덕양구 중앙로468번길 95 (행신동),경기도 고양시 덕양구 행신동 233번지 17호   , 031- 974-9952
미용업(일반),가인헤어,"경기도 고양시 덕양구 용현로 49-4, 1(일부)층 (행신동)",경기도 고양시 덕양구 행신동 746번지 10호  1(일부)층 , 031- 974-4111
미용업(일반),한마음헤어샾,"경기도 고양시 덕양구 토당로32번길 30, 1(일부)층 (토당동)",경기도 고양시 덕양구 토당동 862번지 5호  1(일부)층 , 031- 974-3288
미용업(일반),Marry merry 헤어,"경기도 고양시 덕양구 충장로 140, 205호 (행신동, 선프라자)",경기도 고양시 덕양구 행신동 943번지   , 031- 973-9900
미용업(일반),헤어멘토,"경기도 고양시 덕양구 무원로36번길 46 (행신동, 예일크리닉빌딩 111호)",경기도 고양시 덕양구 행신동 725번지  예일크리닉빌딩 111호 , 031- 973-0070
미용업(일반),헤어빌리지,"경기도 고양시 덕양구 무원로 65, 1층 110호 (행신동, 무원마을 상가동)",경기도 고양시 덕양구 행신동 692번지  무원마을 상가동 110호 , 031- 972-3409
미용업(일반),이수련의 헤어사랑,"경기도 고양시 덕양구 무원로 24 (행신동,골드프라쟈 106호)",경기도 고양시 덕양구 행신동 712번지  골드프라쟈 106호 , 031- 972-3400
미용업(일반),함스헤어앤제이(HAM.NJ),"경기도 고양시 덕양구 서정로 5 (행신동, 1층일부)",경기도 고양시 덕양구 행신동 1093번지 7호  1층일부 , 031- 972-2612
미용업(일반),앙포레헤어,<REPLACE>,경기도 고양시 덕양구 화정동 948번지  별빛마을9단지주상가 111호 , 031- 971-8300
미용업(일반),슈에뜨헤어,"경기도 고양시 덕양구 충장로 118-54 (행신동, 부활센터 108, 112호)","경기도 고양시 덕양구 행신동 987번지  부활센터 108, 112호 ", 031- 970-6268
미용업(일반),젠틀맨,"경기도 고양시 덕양구 중앙로 439, 1층 103호 (행신동, 서정프라자)",경기도 고양시 덕양구 행신동 1086번지  서정프라자 103호 , 031- 970-4442
미용업(일반),토리헤어,"경기도 고양시 덕양구 화신로272번길 58, 3층 314,315,316호 (화정동, 영프라자빌딩)","경기도 고양시 덕양구 화정동 972번지  영프라자빌딩 3층 314,315,316호 ", 031- 970-3777
미용업(일반),리헤어클럽,"경기도 고양시 덕양구 백양로 34 (화정동,옥빛15단지207)",경기도 고양시 덕양구 화정동 1129번지  옥빛15단지207 , 031- 970-0940
미용업(일반),루아헤어샵,"경기도 고양시 덕양구 마상로114번길 42, 1층 (주교동, 1층일부)",경기도 고양시 덕양구 주교동 586번지 3호  1층일부 , 031- 969-9065
미용업(일반),살롱드헤어(SALONDE헤어),"경기도 고양시 덕양구 화정로 53, 305호 (화정동, 새롬프라자 801-1(최수일))",경기도 고양시 덕양구 화정동 969번지 1호  새롬프라자 801-1(최수일) 305호, 031- 969-9000
미용업(일반),다인미용실,"경기도 고양시 덕양구 원당로125번길 57 (주교동,1층)",경기도 고양시 덕양구 주교동 564번지  1층 , 031- 969-6272
미용업(일반),살롱드고고,"경기도 고양시 덕양구 도래울로 103, 205호 (도내동, 대영프라자)",경기도 고양시 덕양구 도내동 958번지  대영프라자 205호, 031- 969-3018
미용업(일반),승비헤어,"경기도 고양시 덕양구 화정로 69 (화정동, 한화꿈에그린 110호)",경기도 고양시 덕양구 화정동 965번지 1호  한화꿈에그린 110호 , 031- 969-2888
미용업(일반),"쉼표, Hair & Makeup","경기도 고양시 덕양구 혜음로 99 (고양동, 1동 1층 일부)",경기도 고양시 덕양구 고양동 7번지 2호  1동 1층 일부 , 031- 969-2549
미용업(일반),살롱드헤어베리,"경기도 고양시 덕양구 도래울로 54, 203호 (도내동, 도래울빌딩)",경기도 고양시 덕양구 도내동 1021번지  도래울빌딩 203호, 031- 969-2026
미용업(일반),쁘니헤어,"경기도 고양시 덕양구 푸른마을로120번길 17, 101호 (고양동)",경기도 고양시 덕양구 고양동 869번지   101호, 031- 969-0677
미용업(일반),헤어예찬,"경기도 고양시 덕양구 화중로 220, 상가동 B114호 (화정동, 달빛마을)",경기도 고양시 덕양구 화정동 851번지  달빛마을 상가동 B114호, 031- 968-8918
미용업(일반),용모단정,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 2층 205호 (대화동)",경기도 고양시 일산서구 대화동 2602번지  레이킨스몰 205호, 031- 968-7933
미용업(일반),다인헤어,경기도 고양시 덕양구 화중로138번길 5-35 (화정동),경기도 고양시 덕양구 화정동 889번지 12호   , 031- 968-6221
미용업(일반),J4헤어,"경기도 고양시 덕양구 대주로 224 (내곡동, 3층)",경기도 고양시 덕양구 내곡동 284번지 1호   , 031- 968-5820
미용업(일반),진헤어샵(Jin hair),"경기도 고양시 덕양구 도래울로 36, 102호 (도내동, 원흥프라자)",경기도 고양시 덕양구 도내동 1088번지  원흥프라자 102호, 031- 968-4864
미용업(일반),머리까끼,경기도 고양시 일산동구 은행마을로 46-19 (식사동),경기도 고양시 일산동구 식사동 937번지 9호   , 031- 968-4622
미용업(일반),토니엔헤어,"경기도 고양시 덕양구 고양대로1384번길 15, 1(일부)층 (성사동)",경기도 고양시 덕양구 성사동 722번지 4호  1층(일부) , 031- 968-3228
미용업(일반),라푼젤헤어,"경기도 고양시 덕양구 고양대로1384번길 35, 1층 1호 (성사동, 신원당마을 상가동)",경기도 고양시 덕양구 성사동 723번지  신원당마을 상가동 1층 1호 , 031- 967-9454
미용업(일반),야베스미용실,"경기도 고양시 덕양구 화중로138번길 19, 1층 (화정동, 1층일부)",경기도 고양시 덕양구 화정동 892번지 5호   , 031- 967-5315
미용업(일반),수 미용실,경기도 고양시 덕양구 은빛로17번길 5-1 (화정동),경기도 고양시 덕양구 화정동 931번지 6호  103호 , 031- 966-9492
미용업(일반),신디헤어,"경기도 고양시 덕양구 도래울3로 33, 103호 (도내동, 엘에이치원흥도래마을마을4단지 상가동)",경기도 고양시 덕양구 도내동 1011번지   , 031- 966-8534
미용업(일반),오땡큐헤어,"경기도 고양시 덕양구 동세로 125, 105호 (원흥동)",경기도 고양시 덕양구 원흥동 670번지   , 031- 966-6596
미용업(일반),파스텔헤어샵,경기도 고양시 덕양구 마상로 157 (성사동),경기도 고양시 덕양구 성사동 519번지 31호   , 031- 966-3536
미용업(일반),아르떼헤어,"경기도 고양시 덕양구 마상로114번길 28 (주교동, 1층일부)",경기도 고양시 덕양구 주교동 583번지 18호   , 031- 966-1877
미용업(일반),여우머리,"경기도 고양시 덕양구 벽제관로 32, 1(일부)층 (고양동)",경기도 고양시 덕양구 고양동 114번지 2호   , 031- 966-0971
미용업(일반),에뜨와르헤어샵,"경기도 고양시 덕양구 유산길 37, 1(일부)층 (내유동)",경기도 고양시 덕양구 내유동 649번지 3호  1층일부 , 031- 965-8877
미용업(일반),뽀까헤어,"경기도 고양시 덕양구 호국로 754, 1층 6호 (성사동, 신원당마을 상가동)",경기도 고양시 덕양구 성사동 727번지  신원당마을 상가동 1층 6호, 031- 965-3595
미용업(일반),야베스헤어,"경기도 고양시 덕양구 고양대로1384번길 35, 1층 8호 (성사동, 신원당마을 상가동)",경기도 고양시 덕양구 성사동 723번지  신원당마을 상가동 1층 8호(108호) , 031- 965-3470
미용업(일반),미작헤어,"경기도 고양시 덕양구 백양로 147, 1(일부)층 (화정동)",경기도 고양시 덕양구 화정동 899번지 8호  1(일부)층 , 031- 965-1972
미용업(일반),서경헤어,경기도 고양시 덕양구 화중로138번길 4 (화정동),경기도 고양시 덕양구 화정동 896번지   , 031- 965-1833
미용업(일반),라벨테테.H(La belle tete.H),"경기도 고양시 덕양구 고양대로1384번길 19-15, 111호 (성사동, 성사동새롬프라자)","경기도 고양시 덕양구 성사동 722번지 5호  성사동722-6,성사동722-7  성사동새롬프라자 111호", 031- 965-1534
미용업(일반),루나헤어,"경기도 고양시 덕양구 호국로789번길 28, 1층 (주교동)",경기도 고양시 덕양구 주교동 617번지 15호  1층 일부 , 031- 965-1236
미용업(일반),비키헤어,"경기도 고양시 덕양구 마상로113번길 64, 1층 일부호 (주교동)",경기도 고양시 덕양구 주교동 568번지 2호  1층 일부 , 031- 965-0770
미용업(일반),민헤어,"경기도 고양시 덕양구 화중로130번길 35 (화정동, (1층))",경기도 고양시 덕양구 화정동 900번지 14호  (1층) , 031- 965-0014
미용업(일반),은방울머리방,"경기도 고양시 덕양구 통일로 769-3 (관산동,외1필지(2층))",경기도 고양시 덕양구 관산동 188번지 22호  외1필지(2층) , 031- 964-9097
미용업(일반),칼라하우스,"경기도 고양시 덕양구 마상로 107, 1층 101호 (주교동)",경기도 고양시 덕양구 주교동 576번지 17호   , 031- 964-8964
미용업(일반),헤어미소,"경기도 고양시 덕양구 마상로75번길 12-18, 가동 1(일부)층 (주교동)",경기도 고양시 덕양구 주교동 313번지 2호  가동 1층일부 , 031- 964-8486
미용업(일반),헤어노블레스,"경기도 고양시 덕양구 통일로 776-3 (관산동, 1층일부)",경기도 고양시 덕양구 관산동 231번지 1호  1층일부 , 031- 964-3722
미용업(일반),탑헤어뱅크,"경기도 고양시 덕양구 혜음로 30, 211호 (고양동, 삼성아파트 103동 상가)",경기도 고양시 덕양구 고양동 197번지  삼성아파트 103동 상가 211호 , 031- 964-2742
미용업(일반),미가헤어샵,"경기도 고양시 일산동구 공릉천로 70 (사리현동, 동문아파트상가동 207호)",경기도 고양시 일산동구 사리현동 186번지  동문아파트상가동 207호 , 031- 963-9692
미용업(일반),그린머리방,"경기도 고양시 일산동구 성현로 508 (사리현동,번지)",경기도 고양시 일산동구 사리현동 486번지 1호  202호 , 031- 963-2423
미용업(일반),한나별헤어,"경기도 고양시 덕양구 마상로154번길 16 (성사동, (1층))",경기도 고양시 덕양구 성사동 500번지 20호  (1층) , 031- 962-7872
미용업(일반),헤어아트,"경기도 고양시 덕양구 혜음로 29-5 (고양동, 1층일부)",경기도 고양시 덕양구 고양동 225번지 4호  외1필지 , 031- 962-7345
미용업(일반),잔머리앤손장난,"경기도 고양시 덕양구 통일로768번길 24-2, 1층 일부호 (관산동, 서진빌딩 )",경기도 고양시 덕양구 관산동 181번지 50호  서진빌딩 1층일부 , 031- 962-7337
미용업(일반),어반제이헤어,"경기도 고양시 덕양구 푸른마을로 30 (고양동, 서정프라자 204호)",경기도 고양시 덕양구 고양동 681번지  서정프라자 204호 , 031- 962-4488
미용업(일반),베라헤어,"경기도 고양시 덕양구 호국로 859, 가동 101(일부)호 (성사동, 대림e편한세상 상가)",경기도 고양시 덕양구 성사동 869번지  대림e편한세상 상가 가동 101호 일부 , 031- 962-3792
미용업(일반),헤어무늬(hair mooni),"경기도 고양시 덕양구 푸른마을로 6, 102호 (고양동, 고양e-PLAZA)",경기도 고양시 덕양구 고양동 721번지  고양e-PLAZA 102호, 031- 962-2335
미용업(일반),준오헤어 원마운트 스트리트점,"경기도 고양시 일산서구 한류월드로 300, 원마운트 1027호 (대화동)",경기도 고양시 일산서구 대화동 2606번지  원마운트 300호, 031- 961-6560
미용업(일반),코미헤어,"경기도 고양시 덕양구 화신로260번길 37, 진솔프라자302호동 (화정동)",경기도 고양시 덕양구 화정동 979번지  진솔프라자302호 , 031- 938-7934
미용업(일반),끌레르미용실,"경기도 고양시 일산서구 가좌1로 53, 101호 (가좌동, V샤르망빌딩)",경기도 고양시 일산서구 가좌동 405번지 10호  V샤르망빌딩 101호, 031- 938-5959
미용업(일반),벨라헤어,"경기도 고양시 덕양구 충경로 156 (행신동, 서정마을5단지상가동 202호 )",경기도 고양시 덕양구 행신동 1088번지  서정마을5단지상가동 202호 , 031- 938-4747
