"구분",화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치년도,위도,경도,데이터기준일자
"공중화장실",희망주유소,경기도 고양시 일산서구 경의로 910 (덕이동),경기도 고양시 일산서구 덕이동 304-4,N,1,2,0,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.69846927,126.7596077,2019-01-02
"공중화장실",덕이동주유소,경기도 고양시 일산서구 덕이로 174 (덕이동),경기도 고양시 일산서구 덕이동 809-1,N,2,2,0,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6940188,126.7410818,2019-01-02
"공중화장실",송포주유소,경기도 고양시 일산서구 송산로 494 (덕이동),경기도 고양시 일산서구 덕이동 1363-1,N,1,2,0,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6882745,126.7332201,2019-01-02
"공중화장실",일산하수종말처리장(탈수기동),,경기도 고양시 일산서구 송포동740,N,1,1,0,0,0,0,1,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6584659,126.7112215,2019-01-02
"공중화장실",일산하수종말처리장(현장사무실),,경기도 고양시 일산서구 송포동740,N,6,6,0,0,0,0,1,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6584659,126.7112215,2019-01-02
"공중화장실",일산하수종말처리장(위생처리장),,경기도 고양시 일산서구 송포동740,N,1,1,0,0,0,0,1,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6584659,126.7112215,2019-01-02
"공중화장실",한수초등학교,경기도 고양시 일산서구 주엽로 118 (주엽동),경기도 고양시 일산서구 주엽동 116,N,15,35,0,0,0,0,42,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.66933828,126.757571,2019-01-02
"공중화장실",YMCA수련원골프연습장,경기도 고양시 일산동구 애니골길 85 (풍동),경기도 고양시 일산동구 풍동 616-1,N,2,2,0,0,0,0,3,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6748389,126.790113,2019-01-02
"공중화장실",RUF 휘트니스,경기도 고양시 일산동구 일산로 197 (마두동),경기도 고양시 일산동구 마두동 736-1,N,10,15,0,0,0,0,10,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.65397192,126.7898998,2019-01-02
"공중화장실",j앤j빌딩,경기도 고양시 일산동구 고봉로 266 (중산동),경기도 고양시 일산동구 중산동 1667-8,N,4,7,0,0,0,0,6,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6830991,126.7782905,2019-01-02
"공중화장실","GM, 굿모닝 법조타운 2",경기도 고양시 일산동구 중앙로 1189 (장항동),경기도 고양시 일산동구 장항동 890-6,N,20,30,0,0,0,0,20,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6527802,126.7768123,2019-01-02
"공중화장실",55휘트니스 수영장,경기도 고양시 일산동구 일산로 46,경기도 고양시 일산동구 백석동 1308,N,3,4,0,0,0,0,4,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6423564,126.787884,2019-01-02
"공중화장실",파워프라자,경기도 고양시 일산서구 산현로17번길 7-14 (탄현동),경기도 고양시 일산서구 탄현동 1575-6,N,1,2,0,0,0,0,1,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6897791,126.7626382,2019-01-02
"공중화장실",부건프라자,경기도 고양시 일산서구 산현로 11 (탄현동),경기도 고양시 일산서구 탄현동 1577-3,N,6,12,0,0,0,0,6,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6895309,126.7628612,2019-01-02
"공중화장실",현산프라자,경기도 고양시 일산서구 일청로91번길 76 (일산동),경기도 고양시 일산서구 일산동 2095,N,9,13,1,0,0,0,9,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6912003,126.7705838,2019-01-02
"공중화장실",한국건설기술연구원(실험2동),경기도 고양시 일산서구 고양대로 283 (대화동),경기도 고양시 일산서구 대화동 2311-1,N,3,3,0,0,0,0,1,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.66923813,126.7393363,2019-01-02
"공중화장실",자유로 프라자,경기도 고양시 일산서구 대화로 120 (대화동),경기도 고양시 일산서구 대화동 1450-1,N,3,9,0,0,0,0,6,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6696337,126.7340528,2019-01-02
"공중화장실",충만한 교회,경기도 고양시 일산서구 대화로 149 (대화동),경기도 고양시 일산서구 대화동 765-1,N,3,7,1,0,0,0,6,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6718473,126.7360672,2019-01-02
"공중화장실",백송프라자,경기도 고양시 일산서구 덕이로 212 (덕이동),경기도 고양시 일산서구 덕이동 1047-1,N,6,6,0,0,0,0,6,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6966927,126.7393355,2019-01-02
"공중화장실",노래하는분수대,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 장항동 906,N,9,15,1,0,0,0,12,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66444643,126.7604431,2019-01-02
"공중화장실",자유로주유소,경기도 고양시 일산서구 이산포길 266 (법곳동),경기도 고양시 일산서구 법곳동 1240,N,3,3,0,0,0,0,5,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.66796069,126.7006039,2019-01-02
"공중화장실",이산포주유소,,경기도 고양시 일산서구 송포동209-9,N,2,2,0,0,0,0,1,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6611307,126.7252982,2019-01-02
"공중화장실",한강주유소,경기도 고양시 일산서구 고양대로 120 (법곳동),경기도 고양시 일산서구 법곳동 234-4,N,1,1,0,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.66111856,126.7250033,2019-01-02
"공중화장실",엘지이산포주유소,경기도 고양시 일산서구 고양대로 114 (법곳동),경기도 고양시 일산서구 법곳동 256-25,N,2,2,0,0,0,0,1,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6605337,126.7246698,2019-01-02
"공중화장실",신일정보산업고등학교,경기도 고양시 일산서구 킨텍스로 452 (일산동),경기도 고양시 일산서구 일산동 1041,N,38,61,1,0,0,0,93,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.68307135,126.7621789,2019-01-02
"공중화장실",도화공원,,경기도 고양시 일산서구 일산동1043,N,1,1,1,0,0,0,1,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6822966424,126.7622448896,2019-01-02
"공중화장실",눈높이일산센터,경기도 고양시 일산서구 일산로 550 (일산동),경기도 고양시 일산서구 일산동 1078,N,9,17,1,0,0,0,11,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6783316,126.7673269,2019-01-02
"공중화장실",남정시티프라자 2,경기도 고양시 일산동구 무궁화로 34 (장항동),경기도 고양시 일산동구 장항동 778-2,N,24,24,0,0,0,0,22,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6626062,126.7683688,2019-01-02
"공중화장실",낙원프라자,경기도 고양시 일산동구 정발산로 33 (장항동),경기도 고양시 일산동구 장항동 856-3,N,19,38,0,0,0,0,19,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6571616,126.7725653,2019-01-02
"공중화장실",금계초등학교,경기도 고양시 일산동구 강촌로 90 (백석동),경기도 고양시 일산동구 백석동 1192,N,19,21,0,0,0,0,39,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.64960108,126.7843098,2019-01-02
"공중화장실",근린생활시설,경기도 고양시 일산동구 강촌로 24,경기도 고양시 일산동구 백석동 1452,N,9,7,0,0,0,0,9,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.64630818,126.7790798,2019-01-02
"공중화장실",클린파크주유소,경기도 고양시 일산동구 성현로 78 (성석동),경기도 고양시 일산동구 성석동 986-4,N,1,1,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.7068353,126.7947222,2019-01-02
"개방화장실",남정씨티프라자 3,"경기도 고양시 일산동구 일산로 46 (백석동,남정시티프라자)",경기도 고양시 일산동구 백석동 1308,N,42,56,0,0,0,0,42,0,0,경기도 고양시 일산동구청,,연중무휴,,37.6423564,126.787884,2019-01-02
"공중화장실",대화프라자,경기도 고양시 일산서구 일산로 525 (일산동),경기도 고양시 일산서구 일산동 1082,N,10,15,0,0,0,0,10,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6768322,126.7691591,2019-01-02
"공중화장실",한뫼도서관,경기도 고양시 일산서구 탄중로 284 (일산동),경기도 고양시 일산서구 일산동 1558,N,8,12,0,0,0,0,20,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.69355743,126.7762593,2019-01-02
"공중화장실",중산2호공원(운동장),,경기도 고양시 일산서구 일산동 1565,N,4,6,0,0,0,0,4,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6926835,126.7764055,2019-01-02
"공중화장실",일산2동,경기도 고양시 일산서구 고봉로 283 (일산동),경기도 고양시 일산서구 일산동 1679,N,9,6,0,0,0,0,9,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6846215,126.7771795,2019-01-02
"공중화장실",서현프라자,경기도 고양시 일산서구 일산로 530 (일산동),경기도 고양시 일산서구 일산동 1080,N,2,3,0,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.67750263,126.7690889,2019-01-02
"공중화장실",장성어린이공원,,경기도 고양시 일산서구 대화동 2166,N,1,2,0,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6767979476,126.7538830751,2019-01-02
"공중화장실",일산서구청,경기도 고양시 일산서구 중앙로 1542 (대화동),경기도 고양시 일산서구 대화동 2199,N,17,17,0,0,0,0,18,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6753136,126.7506551,2019-01-02
"공중화장실",중앙프라자,경기도 고양시 일산서구 대산로 213 (대화동),경기도 고양시 일산서구 대화동 2143-1,N,10,10,0,0,0,0,9,0,1,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6781333,126.7547765,2019-01-02
"공중화장실",일산대진고등학교,경기도 고양시 일산서구 대산로 246 (대화동),경기도 고양시 일산서구 대화동 2097,N,53,60,0,0,0,0,72,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6804727,126.7515992,2019-01-02
"공중화장실",신일산연합상가,경기도 고양시 일산서구 일산로 562 (일산동),경기도 고양시 일산서구 일산동 1064-3,N,12,18,0,0,0,0,12,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6788803,126.765906,2019-01-02
"공중화장실",수신빌딩,경기도 고양시 일산서구 일산로 541 (일산동),경기도 고양시 일산서구 일산동 1084-1,N,6,25,4,0,0,0,16,4,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6774312,126.7675837,2019-01-02
"공중화장실",원 프라자,경기도 고양시 일산서구 원일로 126 (일산동),경기도 고양시 일산서구 일산동 1680-1,N,8,10,1,0,0,0,9,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6848928,126.7758319,2019-01-02
"공중화장실",포오스프라자,경기도 고양시 일산서구 일중로 17 (일산동),경기도 고양시 일산서구 일산동 524-16,N,15,15,0,0,0,0,15,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6813327,126.7742419,2019-01-02
"공중화장실",일산서구보건소,,경기도 고양시 일산서구 일산동 542-26,N,7,7,1,0,0,0,9,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6845184,126.7751493,2019-01-02
"공중화장실",산들주유소,,경기도 고양시 일산서구 일산동 54-38,N,1,2,0,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6824093,126.7747363,2019-01-02
"공중화장실",메디프렌드빌딩,경기도 고양시 일산서구 일중로 59 (일산동),경기도 고양시 일산서구 일산동 554-4,N,1,2,0,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6849925,126.7751967,2019-01-02
"공중화장실",일산농협,경기도 고양시 일산서구 일청로 30 (일산동),경기도 고양시 일산서구 일산동 594-28,N,7,9,0,0,0,0,15,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6866178,126.7713734,2019-01-02
"공중화장실",시티프라자,경기도 고양시 일산서구 원일로 69 (일산동),경기도 고양시 일산서구 일산동 606-1,N,18,30,0,0,0,0,24,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6867668,126.7701848,2019-01-02
"공중화장실",일산종합사회복지관,경기도 고양시 일산서구 고양대로 654 (일산동),경기도 고양시 일산서구 일산동 620-3,N,8,16,0,0,0,0,12,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6845111,126.7685049,2019-01-02
"공중화장실",일산초등학교(별관),,경기도 고양시 일산서구 일산동 630-1,N,5,6,2,0,0,0,7,2,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6829897763,126.7719357,2019-01-02
"공중화장실",한뫼초등학교,경기도 고양시 일산서구 고양대로 629 (일산동),경기도 고양시 일산서구 일산동 960-9,N,34,53,0,0,0,0,72,0,2,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6865798,126.7667072,2019-01-02
"공중화장실",일산1동,경기도 고양시 일산서구 원일로 55 (일산동),경기도 고양시 일산서구 일산동 963-6,N,2,3,0,0,0,0,4,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6872393,126.7685463,2019-01-02
"공중화장실",에이스 스타디움,경기도 고양시 일산서구 고봉로 291 (일산동),경기도 고양시 일산서구 일산동 555-1,N,10,8,3,0,0,0,10,3,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6852379,126.7772366,2019-01-02
"공중화장실",일산공업고등학교(본관동),"경기도 고양시 일산서구 원일로 53 (일산동,(본관동))",경기도 고양시 일산서구 일산동 966-50,N,10,14,0,0,0,0,5,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6885949,126.7669775,2019-01-02
"공중화장실",한국국제전시장(kintex),경기도 고양시 일산서구 한류월드로 408 (대화동),경기도 고양시 일산서구 대화동 2600,N,94,148,0,0,0,0,176,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6689350974,126.7458025950,2019-01-02
"공중화장실",한국교통연구원(교육원 본관동),경기도 고양시 일산서구 고양대로 315 (대화동),경기도 고양시 일산서구 대화동 2311,N,11,12,0,0,0,0,6,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6721145,126.7395484,2019-01-02
"공중화장실",청천공원,경기도 고양시 일산동구 백석로 155,경기도 고양시 일산동구 백석동 1137,Y,0,2,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6519826,126.7940121,2019-01-02
"공중화장실",청용오일뱅크,경기도 고양시 일산동구 백마로 590 (식사동),경기도 고양시 일산동구 식사동 571-3,N,1,2,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66588989,126.8133549,2019-01-02
"공중화장실",참서울병원,경기도 고양시 일산동구 성현로29번길 28-9 (성석동),경기도 고양시 일산동구 성석동 1227-10,N,5,9,6,0,0,0,5,6,0,경기도 고양시 일산동구청,,09:00~18:00,,37.71188641,126.7917687,2019-01-02
"개방화장실",진원프라자,경기도 고양시 일산동구 정발산로 27 (장항동),경기도 고양시 일산동구 장항동 859-1,N,50,15,0,0,0,0,10,0,0,경기도 고양시 일산동구청,,연중무휴,,37.6569152,126.771877,2019-01-02
"공중화장실",진골프연습장,경기도 고양시 일산동구 성현로 495 (사리현동),경기도 고양시 일산동구 사리현동 452-2,N,7,7,0,0,0,0,8,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.69810488,126.8374625,2019-01-02
"공중화장실",중앙하이츠빌,경기도 고양시 일산동구 중앙로1275번길 86-1 (장항동),경기도 고양시 일산동구 장항동 754,N,3,6,0,0,0,0,3,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6586228,126.7678463,2019-01-02
"공중화장실",일신조합상가,경기도 고양시 일산서구 일산로 547 (일산동),경기도 고양시 일산서구 일산동 1085-1,N,12,18,0,0,0,0,12,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6776717,126.7671023,2019-01-02
"공중화장실",보성상가,경기도 고양시 일산서구 일산로 523 (일산동),경기도 고양시 일산서구 일산동 1082-2,N,4,8,0,0,0,0,8,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6766888,126.7694088,2019-01-02
"공중화장실",서울프라자,경기도 고양시 일산서구 일산로 558 (일산동),경기도 고양시 일산서구 일산동 1063,N,6,12,0,0,0,0,6,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6786794,126.7663963,2019-01-02
"공중화장실",용신프라자,경기도 고양시 일산서구 일산로 542 (일산동),경기도 고양시 일산서구 일산동 1079-1,N,12,12,0,0,0,0,12,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6779366,126.768022,2019-01-02
